smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.NumberOfCatchStatements,metrics.ExceptionalLOC,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfTryStatements,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
activiti-2199,LongMethod,activiti,org.activiti.engine.test.api.event.DeploymentEventsTest.testDeploymentEvents,Organic,"MLOC > 30, startingLine: 30, EndingLine: 81",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",33.0,1.0,0.0,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285969734192,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2209,LongMethod,activiti,org.activiti.engine.test.api.event.ExecutionEventsTest.testExecutionEvents,Organic,"MLOC > 30, startingLine: 32, EndingLine: 124",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2211,LongMethod,activiti,org.activiti.engine.test.api.event.GroupEventsTest.testGroupEntityEvents,Organic,"MLOC > 30, startingLine: 32, EndingLine: 91",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",45.0,1.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2213,LongMethod,activiti,org.activiti.engine.test.api.event.GroupEventsTest.testGroupMembershipEvents,Organic,"MLOC > 30, startingLine: 93, EndingLine: 161",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",51.0,1.0,0.0,51.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952388048172,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2215,LongMethod,activiti,org.activiti.engine.test.api.event.IdentityLinkEventsTest.testProcessDefinitionIdentityLinkEvents,Organic,"MLOC > 30, startingLine: 34, EndingLine: 85",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666686534881,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2218,LongMethod,activiti,org.activiti.engine.test.api.event.IdentityLinkEventsTest.testTaskIdentityLinks,Organic,"MLOC > 30, startingLine: 125, EndingLine: 186",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347825944423675,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2222,LongMethod,activiti,org.activiti.engine.test.api.event.JobEventsTest.testJobEntityEvents,Organic,"MLOC > 30, startingLine: 39, EndingLine: 96",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2225,LongMethod,activiti,org.activiti.engine.test.api.event.JobEventsTest.testRepetitionJobEntityEvents,Organic,"MLOC > 30, startingLine: 98, EndingLine: 167",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'DispersedCoupling']",45.0,0.0,4.0,180.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538553237915,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2231,LongMethod,activiti,org.activiti.engine.test.api.event.JobEventsTest.testJobEntityEventsException,Organic,"MLOC > 30, startingLine: 267, EndingLine: 319",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",31.0,0.0,1.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2241,LongMethod,activiti,org.activiti.engine.test.api.event.ModelEventsTest.testModelEvents,Organic,"MLOC > 30, startingLine: 30, EndingLine: 79",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33.0,1.0,0.0,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153914928436,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2244,LongMethod,activiti,org.activiti.engine.test.api.event.ProcessDefinitionEventsTest.testProcessDefinitionEvents,Organic,"MLOC > 30, startingLine: 34, EndingLine: 91",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2248,LongMethod,activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest.testProcessInstanceEvents,Organic,"MLOC > 30, startingLine: 49, EndingLine: 179",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210526347160339,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2250,LongMethod,activiti,org.activiti.engine.test.api.event.ProcessInstanceEventsTest.testSubProcessInstanceEvents,Organic,"MLOC > 30, startingLine: 181, EndingLine: 260",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2276,LongMethod,activiti,org.activiti.engine.test.api.event.TaskEventsTest.testTaskEventsInProcess,Organic,"MLOC > 30, startingLine: 35, EndingLine: 114",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315789222717285,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2278,LongMethod,activiti,org.activiti.engine.test.api.event.TaskEventsTest.testTaskAssignmentEventInProcess,Organic,"MLOC > 30, startingLine: 116, EndingLine: 178",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2280,LongMethod,activiti,org.activiti.engine.test.api.event.TaskEventsTest.testDeleteEventDoesNotDispathComplete,Organic,"MLOC > 30, startingLine: 180, EndingLine: 235",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'DispersedCoupling']",37.0,1.0,0.0,37.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545617103577,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2283,LongMethod,activiti,org.activiti.engine.test.api.event.TaskEventsTest.testStandaloneTaskEvents,Organic,"MLOC > 30, startingLine: 237, EndingLine: 336",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",77.0,1.0,0.0,77.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409090906381607,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2288,LongMethod,activiti,org.activiti.engine.test.api.event.UserEventsTest.testUserEntityEvents,Organic,"MLOC > 30, startingLine: 30, EndingLine: 89",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",45.0,1.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2292,LongMethod,activiti,org.activiti.engine.test.api.event.VariableEventsTest.testProcessInstanceVariableEvents,Organic,"MLOC > 30, startingLine: 37, EndingLine: 106",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2300,LongMethod,activiti,org.activiti.engine.test.api.event.VariableEventsTest.testTaskVariableEvents,Organic,"MLOC > 30, startingLine: 212, EndingLine: 256",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882353186607361,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2303,LongMethod,activiti,org.activiti.engine.test.api.event.VariableEventsTest.testTaskVariableStandalone,Organic,"MLOC > 30, startingLine: 301, EndingLine: 353",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",36.0,1.0,0.0,36.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882370471954,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2314,LongMethod,activiti,org.activiti.engine.test.api.form.FormServiceTest.testTaskFormPropertyDefaultsAndFormRendering,Organic,"MLOC > 30, startingLine: 113, EndingLine: 158",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315789222717285,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2316,LongMethod,activiti,org.activiti.engine.test.api.form.FormServiceTest.testFormPropertyHandling,Organic,"MLOC > 30, startingLine: 160, EndingLine: 249",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",67.0,0.0,2.0,134.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636255264282,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2319,LongMethod,activiti,org.activiti.engine.test.api.form.FormServiceTest.testFormPropertyDetails,Organic,"MLOC > 30, startingLine: 279, EndingLine: 324",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615659713745,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2328,LongMethod,activiti,org.activiti.engine.test.api.history.HistoricProcessInstanceAndVariablesQueryTest.testQuery,Organic,"MLOC > 30, startingLine: 66, EndingLine: 138",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2331,LongMethod,activiti,org.activiti.engine.test.api.history.HistoricProcessInstanceAndVariablesQueryTest.testOrQuery,Organic,"MLOC > 30, startingLine: 140, EndingLine: 247",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2337,LongMethod,activiti,org.activiti.engine.test.api.history.HistoricTaskAndVariablesQueryTest.testQuery,Organic,"MLOC > 30, startingLine: 61, EndingLine: 143",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449999988079071,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2340,LongMethod,activiti,org.activiti.engine.test.api.history.HistoricTaskAndVariablesQueryTest.testOrQuery,Organic,"MLOC > 30, startingLine: 145, EndingLine: 263",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043439388275,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2343,LongMethod,activiti,org.activiti.engine.test.api.history.HistoricTaskAndVariablesQueryTest.testCandidate,Organic,"MLOC > 30, startingLine: 265, EndingLine: 321",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333492279053,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2354,LongMethod,activiti,org.activiti.engine.test.api.history.HistoryServiceTest.testHistoricProcessInstanceQueryForDelete,Organic,"MLOC > 30, startingLine: 202, EndingLine: 243",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2363,LongMethod,activiti,org.activiti.engine.test.api.history.HistoryServiceTest.testQueryStringVariable,Organic,"MLOC > 30, startingLine: 480, EndingLine: 586",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4761904776096344,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2367,LongMethod,activiti,org.activiti.engine.test.api.history.HistoryServiceTest.testQueryDateVariable,Organic,"MLOC > 30, startingLine: 630, EndingLine: 743",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2439,LongMethod,activiti,org.activiti.engine.test.api.repository.DeploymentCategoryTest.testDeploymentCategory,Organic,"MLOC > 30, startingLine: 29, EndingLine: 82",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",36.0,1.0,0.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2496,LongMethod,activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest.testDelayedSuspendProcessDefinitionIncludingProcessInstances,Organic,"MLOC > 30, startingLine: 320, EndingLine: 379",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",43.0,0.0,1.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666865348816,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2503,LongMethod,activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest.testDelayedSuspendMultipleProcessDefinitionsByKey,Organic,"MLOC > 30, startingLine: 458, EndingLine: 516",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846383094788,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2514,LongMethod,activiti,org.activiti.engine.test.api.repository.RepositoryServiceTest.testGetBpmnModel,Organic,"MLOC > 30, startingLine: 323, EndingLine: 366",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846383094788,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2533,LongMethod,activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest.testQueryStringVariable,Organic,"MLOC > 30, startingLine: 241, EndingLine: 341",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2536,LongMethod,activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest.testQueryEqualsIgnoreCase,Organic,"MLOC > 30, startingLine: 343, EndingLine: 410",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy']",45.0,0.0,4.0,180.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285969734192,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2538,LongMethod,activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest.testQueryLongVariable,Organic,"MLOC > 30, startingLine: 412, EndingLine: 503",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2541,LongMethod,activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest.testQueryDoubleVariable,Organic,"MLOC > 30, startingLine: 505, EndingLine: 596",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activiti-2544,LongMethod,activiti,org.activiti.engine.test.api.runtime.ExecutionQueryTest.testQueryIntegerVariable,Organic,"MLOC > 30, startingLine: 598, EndingLine: 689",/home/opus/output-activiti/0458d86bdb0c947f38f1d7a9b060f6dabcd331c1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
