smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.cLOC,metrics.classLinesOfCode,metrics.mLOC,metrics.methodLinesOfCode,metrics.cC,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.maxCallChain,metrics.parameterCount,metrics.overrideRatio,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.maxNesting,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.nOAM,metrics.numberOfAccessorMethods,metrics.wMC,metrics.weightedMethodCount,metrics.wOC,metrics.weighOfClass,metrics.cINT,metrics.couplingIntensity,metrics.cDISP,metrics.couplingDispersion,metrics.changingClasses,metrics.changingMethods,metrics.lCOM,metrics.lackOfCohesionOfMethods,metrics.lCOM2,metrics.lCOM3,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.NumberOfCatchStatements,metrics.ExceptionalLOC,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount
checkstyle-67,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput1,Organic,"MLOC > 30, startingLine: 84, EndingLine: 265",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-69,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput2,Organic,"MLOC > 30, startingLine: 300, EndingLine: 597",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-685,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest.testNullClassLoader,Organic,"MLOC > 30, startingLine: 119, EndingLine: 158",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.45454547,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1440,LongMethod,checkstyle,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.EmptyBlockTest.emptyBlockTest,Organic,"MLOC > 30, startingLine: 22, EndingLine: 66",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1729,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.TreeWalker.appendHiddenCommentNodes([DetailAST]),Organic,"MLOC > 30, startingLine: 531, EndingLine: 588",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2857143,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1779,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck.getDetails([DetailAST]),Organic,"MLOC > 30, startingLine: 275, EndingLine: 358",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1785,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 164, EndingLine: 223",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1984,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.AbstractDeclarationCollector.collectDeclarations([Deque<LexicalFrame>, DetailAST])",Organic,"MLOC > 30, startingLine: 91, EndingLine: 139",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-55,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput_1,Organic,"MLOC > 30, startingLine: 81, EndingLine: 262",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-57,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput_2,Organic,"MLOC > 30, startingLine: 297, EndingLine: 594",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1251,LongMethod,checkstyle,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.EmptyBlockTest.emptyBlockTest,Organic,"MLOC > 30, startingLine: 24, EndingLine: 68",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
checkstyle-1551,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.TreeWalker.appendHiddenCommentNodes([DetailAST]),Organic,"MLOC > 30, startingLine: 495, EndingLine: 552",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2857143,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1589,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck.getDetails([DetailAST]),Organic,"MLOC > 30, startingLine: 202, EndingLine: 285",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.42857143,1.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
checkstyle-1595,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 169, EndingLine: 228",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1674,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocUtils.getJavadocTags([TextBlock, JavadocTagType])",Organic,"MLOC > 30, startingLine: 95, EndingLine: 174",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'BrainMethod']",0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,3.0,8.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1702,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.getMethodTags([TextBlock]),Organic,"MLOC > 30, startingLine: 556, EndingLine: 660",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'BrainMethod']",0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1706,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.checkParamTags([List<JavadocTag>, DetailAST, boolean])",Organic,"MLOC > 30, startingLine: 709, EndingLine: 787",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'DispersedCoupling']",0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1709,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck.checkThrowsTags([List<JavadocTag>, List<ExceptionInfo>, boolean])",Organic,"MLOC > 30, startingLine: 842, EndingLine: 929",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.36842105,1.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1744,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheck.convertParseTree2DetailNode([ParseTree]),Organic,"MLOC > 30, startingLine: 262, EndingLine: 338",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1754,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 77, EndingLine: 147",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.45454547,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1758,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.design.HideUtilityClassConstructorCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 54, EndingLine: 117",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1868,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 217, EndingLine: 272",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1911,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.DeclarationCollector.collectDeclarations([Deque<LexicalFrame>, DetailAST])",Organic,"MLOC > 30, startingLine: 91, EndingLine: 142",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-2009,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.modifier.RedundantModifierCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 69, EndingLine: 141",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-2027,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck.findMatch,Organic,"MLOC > 30, startingLine: 187, EndingLine: 232",57f395fa2b2dcea7dd369ab3dd52d3d42f0e0893,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.625,1.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-69,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput1,Organic,"MLOC > 30, startingLine: 84, EndingLine: 265",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-71,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput2,Organic,"MLOC > 30, startingLine: 300, EndingLine: 597",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-692,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest.testNullClassLoader,Organic,"MLOC > 30, startingLine: 119, EndingLine: 158",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.45454547,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1453,LongMethod,checkstyle,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.EmptyBlockTest.emptyBlockTest,Organic,"MLOC > 30, startingLine: 22, EndingLine: 66",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1742,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.TreeWalker.appendHiddenCommentNodes([DetailAST]),Organic,"MLOC > 30, startingLine: 516, EndingLine: 573",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2857143,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1789,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck.getDetails([DetailAST]),Organic,"MLOC > 30, startingLine: 299, EndingLine: 382",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1795,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 164, EndingLine: 223",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1996,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.AbstractDeclarationCollector.collectDeclarations([Deque<LexicalFrame>, DetailAST])",Organic,"MLOC > 30, startingLine: 91, EndingLine: 139",1e0de782f6702931937795d276f73ca774a3be96,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-68,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput1,Organic,"MLOC > 30, startingLine: 84, EndingLine: 265",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-70,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput2,Organic,"MLOC > 30, startingLine: 300, EndingLine: 597",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-686,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest.testNullClassLoader,Organic,"MLOC > 30, startingLine: 119, EndingLine: 158",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.45454547,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1432,LongMethod,checkstyle,com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.EmptyBlockTest.emptyBlockTest,Organic,"MLOC > 30, startingLine: 22, EndingLine: 66",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
checkstyle-1721,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.TreeWalker.appendHiddenCommentNodes([DetailAST]),Organic,"MLOC > 30, startingLine: 531, EndingLine: 588",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2857143,1.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1769,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck.getDetails([DetailAST]),Organic,"MLOC > 30, startingLine: 275, EndingLine: 358",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1775,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck.visitToken([DetailAST]),Organic,"MLOC > 30, startingLine: 164, EndingLine: 223",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1973,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.checks.AbstractDeclarationCollector.collectDeclarations([Deque<LexicalFrame>, DetailAST])",Organic,"MLOC > 30, startingLine: 91, EndingLine: 139",4ee4d60e07a763be669173c3f45ed9b29eedca7c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-74,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.comments.CommentsTest.buildInput1,Organic,"MLOC > 30, startingLine: 84, EndingLine: 265",c2ce485b481ba4bd26eb3ba2e3cc6c1850539e0c,"['LongMethod', 'FeatureEnvy']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
