smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.cLOC,metrics.classLinesOfCode,metrics.mLOC,metrics.methodLinesOfCode,metrics.cC,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.maxCallChain,metrics.parameterCount,metrics.overrideRatio,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.maxNesting,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.nOAM,metrics.numberOfAccessorMethods,metrics.wMC,metrics.weightedMethodCount,metrics.wOC,metrics.weighOfClass,metrics.cINT,metrics.couplingIntensity,metrics.cDISP,metrics.couplingDispersion,metrics.changingClasses,metrics.changingMethods,metrics.lCOM,metrics.lackOfCohesionOfMethods,metrics.lCOM2,metrics.lCOM3,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.NumberOfCatchStatements,metrics.ExceptionalLOC,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount
checkstyle-179,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeOneSimpleHtmlTag,Organic,"MLOC > 30, startingLine: 58, EndingLine: 99",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-180,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeTextBeforeJavadocTags,Organic,"MLOC > 30, startingLine: 100, EndingLine: 237",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-181,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeCustomJavadocTags,Organic,"MLOC > 30, startingLine: 238, EndingLine: 309",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-182,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeJavadocTagDescriptionWithInlineTags,Organic,"MLOC > 30, startingLine: 310, EndingLine: 421",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-183,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeLeadingAsterisks,Organic,"MLOC > 30, startingLine: 422, EndingLine: 497",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-184,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeAuthorWithMailto,Organic,"MLOC > 30, startingLine: 498, EndingLine: 579",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-185,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeHtmlTagsInParagraph,Organic,"MLOC > 30, startingLine: 580, EndingLine: 781",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-186,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeLinkInlineTags,Organic,"MLOC > 30, startingLine: 782, EndingLine: 853",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-187,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeSeeReferenceWithFewNestedClasses,Organic,"MLOC > 30, startingLine: 854, EndingLine: 951",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-188,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeParamWithGeneric,Organic,"MLOC > 30, startingLine: 952, EndingLine: 1003",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-189,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeSerial,Organic,"MLOC > 30, startingLine: 1004, EndingLine: 1287",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-190,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeSince,Organic,"MLOC > 30, startingLine: 1288, EndingLine: 1355",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-191,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeUnclosedAndClosedParagraphs,Organic,"MLOC > 30, startingLine: 1356, EndingLine: 1467",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-192,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeListWithUnclosedItemInUnclosedParagraph,Organic,"MLOC > 30, startingLine: 1468, EndingLine: 1581",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-193,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeUnclosedParagraphFollowedByJavadocTag,Organic,"MLOC > 30, startingLine: 1583, EndingLine: 1660",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-194,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeAllJavadocInlineTags,Organic,"MLOC > 30, startingLine: 1662, EndingLine: 1861",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-195,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeDocRootInheritDoc,Organic,"MLOC > 30, startingLine: 1862, EndingLine: 1985",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-196,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeFewWhiteSpacesAsSeparator,Organic,"MLOC > 30, startingLine: 1986, EndingLine: 2087",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-197,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeMixedCaseOfHtmlTags,Organic,"MLOC > 30, startingLine: 2088, EndingLine: 2255",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-198,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeComments,Organic,"MLOC > 30, startingLine: 2256, EndingLine: 2369",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-199,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeNegativeNumberInAttribute,Organic,"MLOC > 30, startingLine: 2371, EndingLine: 2414",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-200,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.javadoc.ParseTreeBuilder.treeDollarInLink,Organic,"MLOC > 30, startingLine: 2416, EndingLine: 2453",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-777,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest.testIncorrectTag,Organic,"MLOC > 30, startingLine: 356, EndingLine: 395",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0
checkstyle-897,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputInvalidTryIndent.method,Organic,"MLOC > 30, startingLine: 23, EndingLine: 87",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,10.0,231.0,10.0,0.0,7.0,1.0,0.0
checkstyle-901,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputValidIfIndent.populatedIfTest,Organic,"MLOC > 30, startingLine: 81, EndingLine: 214",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-917,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputValidSwitchIndent.method1,Organic,"MLOC > 30, startingLine: 27, EndingLine: 106",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-921,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputInvalidIfIndent.populatedIfTest,Organic,"MLOC > 30, startingLine: 110, EndingLine: 234",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-924,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputValidTryIndent.method,Organic,"MLOC > 30, startingLine: 23, EndingLine: 86",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,10.0,224.0,10.0,0.0,7.0,1.0,0.0
checkstyle-949,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.indentation.InputInvalidSwitchIndent.method1,Organic,"MLOC > 30, startingLine: 27, EndingLine: 98",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1050,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.InputRightCurlyAloneOrSingleline.doDoubleBraceInitialization,Organic,"MLOC > 30, startingLine: 102, EndingLine: 148",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1056,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.InputMagicNumber.magicMethod,Organic,"MLOC > 30, startingLine: 9, EndingLine: 73",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1077,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.ComplexityOverflow.provokeNpathIntegerOverflow,Organic,"MLOC > 30, startingLine: 9, EndingLine: 171",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1082,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.InputRightCurlyAnnotations.doDoubleBraceInitialization,Organic,"MLOC > 30, startingLine: 142, EndingLine: 189",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1356,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.coding.InputModifiedControl.method1,Organic,"MLOC > 30, startingLine: 10, EndingLine: 73",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1359,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.coding.InputFallThrough.method([int, int, boolean])",Organic,"MLOC > 30, startingLine: 5, EndingLine: 128",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,6.0,396.0,1.0,3.0,4.0,0.0,0.0
checkstyle-1360,LongMethod,checkstyle,"com.puppycrawl.tools.checkstyle.coding.InputFallThrough.methodFallThru([int, int, boolean])",Organic,"MLOC > 30, startingLine: 133, EndingLine: 272",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,6.0,420.0,1.0,3.0,4.0,0.0,0.0
checkstyle-1364,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.coding.InputFallThrough2.test,Organic,"MLOC > 30, startingLine: 8, EndingLine: 94",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1371,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.coding.NewTest.method([String]),Organic,"MLOC > 30, startingLine: 241, EndingLine: 292",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1378,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.coding.InputVariableDeclarationUsageDistanceCheck.testMethod15,Organic,"MLOC > 30, startingLine: 271, EndingLine: 314",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1494,LongMethod,checkstyle,com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.InputVariableDeclarationUsageDistanceCheck.testMethod15,Organic,"MLOC > 30, startingLine: 271, EndingLine: 314",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1531,LongMethod,checkstyle,"com.google.checkstyle.test.chapter4formatting.rule4842fallthrow.FallThroughInput.method([int, int, boolean])",Organic,"MLOC > 30, startingLine: 5, EndingLine: 128",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,6.0,396.0,1.0,3.0,4.0,0.0,0.0
checkstyle-1532,LongMethod,checkstyle,"com.google.checkstyle.test.chapter4formatting.rule4842fallthrow.FallThroughInput.methodFallThru([int, int, boolean])",Organic,"MLOC > 30, startingLine: 133, EndingLine: 272",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,6.0,420.0,1.0,3.0,4.0,0.0,0.0
checkstyle-1666,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.api.AutomaticBean.createBeanUtilsBean,Organic,"MLOC > 30, startingLine: 56, EndingLine: 105",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checkstyle-1755,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.Main.main([String...]),Organic,"MLOC > 30, startingLine: 81, EndingLine: 148",4913b287c0739f88eed8bea42e63d416c3e1cf7c,"['LongMethod', 'IntensiveCoupling', 'ShotgunSurgery']",0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,1.0,19.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,35.0,0.0,0.0,1.0,0.0,2.0
checkstyle-1799,LongMethod,checkstyle,com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolder.getAnnotationTarget([DetailAST]),Organic,"MLOC > 30, startingLine: 287, EndingLine: 333",4913b287c0739f88eed8bea42e63d416c3e1cf7c,['LongMethod'],0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
