smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.ExceptionalLOC,metrics.NumberOfCatchStatements,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
bytebuddy-257,LongMethod,bytebuddy,net.bytebuddy.description.annotation.AbstractAnnotationDescriptionTest.testValuesDefaults,Organic,"MLOC > 30, startingLine: 539, EndingLine: 591",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
bytebuddy-269,LongMethod,bytebuddy,"net.bytebuddy.description.annotation.AbstractAnnotationDescriptionTest.AnnotationValueBreaker.BreakingClassVisitor.visit([int, int, String, String, String, String[]])",Organic,"MLOC > 30, startingLine: 930, EndingLine: 959",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,1,0,0,0,16,0,0,6,0,0,0,0,0,0,0
bytebuddy-335,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testEqualsMethod,Organic,"MLOC > 30, startingLine: 170, EndingLine: 221",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,8,1,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
bytebuddy-336,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testEqualsConstructor,Organic,"MLOC > 30, startingLine: 223, EndingLine: 274",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7142857313156128,7,1,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-340,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testParameterNameAndModifiers,Organic,"MLOC > 30, startingLine: 332, EndingLine: 360",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8333333134651184,6,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-343,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testMethodIsVisibleTo,Organic,"MLOC > 30, startingLine: 396, EndingLine: 446",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.800000011920929,5,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-345,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testConstructorIsVisibleTo,Organic,"MLOC > 30, startingLine: 448, EndingLine: 498",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6666666865348816,6,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-347,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testMethodIsAccessibleTo,Organic,"MLOC > 30, startingLine: 500, EndingLine: 551",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.800000011920929,5,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-349,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testConstructorIsAccessibleTo,Organic,"MLOC > 30, startingLine: 553, EndingLine: 603",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-898,LongMethod,bytebuddy,net.bytebuddy.description.enumeration.AbstractEnumerationDescriptionTest.testEquals,Organic,"MLOC > 30, startingLine: 74, EndingLine: 97",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
bytebuddy-918,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceRepeatOnNonDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 133",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-920,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceNoRegularReturnWithinAdviceTest.data,Organic,"MLOC > 30, startingLine: 29, EndingLine: 63",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-953,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSuppressionTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 65",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1367,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceRepeatOnDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 133",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1370,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSkipOnDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 105",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-1431,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceTypeTest.data,Organic,"MLOC > 30, startingLine: 50, EndingLine: 74",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bytebuddy-1440,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.BooleanInlineAdvice.enter([boolean, Object, boolean, boolean, Object[], boolean, boolean, boolean, boolean, boolean, boolean])",Organic,"MLOC > 30, startingLine: 279, EndingLine: 327",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,19,0,0,11,0,0,0,0,0,0,0
bytebuddy-1442,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.BooleanInlineAdvice.exit([boolean, Object, boolean, Throwable, Object, boolean, Object[], boolean, boolean, boolean, boolean, boolean, boolean, boolean])",Organic,"MLOC > 30, startingLine: 329, EndingLine: 369",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",33,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,14,0,0,0,0,0,0,0
bytebuddy-1449,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ByteInlineAdvice.enter([byte, Object, byte, byte, Object[], byte, byte, byte, byte, byte, byte])",Organic,"MLOC > 30, startingLine: 478, EndingLine: 526",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1451,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ByteInlineAdvice.exit([byte, byte, Throwable, Object, byte, byte, Object[], byte, byte, byte, byte, byte, byte])",Organic,"MLOC > 30, startingLine: 528, EndingLine: 567",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1458,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ShortInlineAdvice.enter([short, Object, short, short, Object[], short, short, short, short, short, short])",Organic,"MLOC > 30, startingLine: 673, EndingLine: 721",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1460,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ShortInlineAdvice.exit([short, short, Throwable, Object, short, short, Object[], short, short, short, short, short, short])",Organic,"MLOC > 30, startingLine: 723, EndingLine: 762",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1467,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.CharacterInlineAdvice.enter([char, Object, char, char, Object[], char, char, char, char, char, char])",Organic,"MLOC > 30, startingLine: 865, EndingLine: 913",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1469,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.CharacterInlineAdvice.exit([char, char, Throwable, Object, char, char, Object[], char, char, char, char, char, char])",Organic,"MLOC > 30, startingLine: 915, EndingLine: 954",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1476,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.IntegerInlineAdvice.enter([int, Object, int, int, Object[], int, int, int, int, int, int])",Organic,"MLOC > 30, startingLine: 1060, EndingLine: 1112",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",43,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1478,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.IntegerInlineAdvice.exit([int, int, Throwable, Object, int, int, Object[], int, int, int, int, int, int])",Organic,"MLOC > 30, startingLine: 1114, EndingLine: 1153",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1485,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.LongInlineAdvice.enter([long, Object, long, long, Object[], long, long, long, long, long, long])",Organic,"MLOC > 30, startingLine: 1259, EndingLine: 1307",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1487,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.LongInlineAdvice.exit([long, long, Throwable, Object, long, long, Object[], long, long, long, long, long, long])",Organic,"MLOC > 30, startingLine: 1309, EndingLine: 1348",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1494,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.FloatInlineAdvice.enter([float, Object, float, float, Object[], float, float, float, float, float, float])",Organic,"MLOC > 30, startingLine: 1454, EndingLine: 1502",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1496,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.FloatInlineAdvice.exit([float, float, Throwable, Object, float, float, Object[], float, float, float, float, float, float])",Organic,"MLOC > 30, startingLine: 1504, EndingLine: 1543",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1503,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.DoubleInlineAdvice.enter([double, Object, double, double, Object[], double, double, double, double, double, double])",Organic,"MLOC > 30, startingLine: 1649, EndingLine: 1697",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,20,0,0,11,0,0,0,0,0,0,0
bytebuddy-1505,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.DoubleInlineAdvice.exit([double, double, Throwable, Object, double, double, Object[], double, double, double, double, double, double])",Organic,"MLOC > 30, startingLine: 1699, EndingLine: 1738",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,23,0,0,13,0,0,0,0,0,0,0
bytebuddy-1512,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ReferenceInlineAdvice.enter([Object, Object, Object, Object, Object[], Object, Object, Object, Object, Object, String])",Organic,"MLOC > 30, startingLine: 1838, EndingLine: 1886",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",39,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0,11,0,0,0,0,0,0,1,1,0,0,0,19,0,0,11,0,0,0,0,0,0,0
bytebuddy-1514,LongMethod,bytebuddy,"net.bytebuddy.asm.AdviceTypeTest.ReferenceInlineAdvice.exit([Object, Object, Throwable, Object, Object, Object, Object[], Object, Object, Object, Object, Object, String])",Organic,"MLOC > 30, startingLine: 1888, EndingLine: 1927",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'LongParameterList']",32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0,8,0,0,0,0,0,0,1,1,0,0,0,22,0,0,13,0,0,0,0,0,0,0
bytebuddy-1537,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceSkipOnNonDefaultValueTest.data,Organic,"MLOC > 30, startingLine: 21, EndingLine: 105",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bytebuddy-1676,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderInitializationStrategySelfInjectionDispatcherTest.setUp,Organic,"MLOC > 30, startingLine: 61, EndingLine: 97",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain', 'DispersedCoupling']",41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7777777910232544,9,6,0,0,0,0,0,0,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0
bytebuddy-1697,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonModifiable,Organic,"MLOC > 30, startingLine: 179, EndingLine: 219",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1702,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testNoRetransformation,Organic,"MLOC > 30, startingLine: 266, EndingLine: 300",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1704,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonAlive,Organic,"MLOC > 30, startingLine: 302, EndingLine: 337",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1715,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationAlreadyLoaded,Organic,"MLOC > 30, startingLine: 476, EndingLine: 514",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1720,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonMatchedError,Organic,"MLOC > 30, startingLine: 559, EndingLine: 598",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9090909361839294,11,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-2094,LongMethod,bytebuddy,net.bytebuddy.utility.visitor.ExceptionTableSensitiveMethodVisitorTest.data,Organic,"MLOC > 30, startingLine: 24, EndingLine: 43",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-2152,LongMethod,bytebuddy,net.bytebuddy.dynamic.AbstractDynamicTypeBuilderTest.testPreparedMethod,Organic,"MLOC > 30, startingLine: 309, EndingLine: 334",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8571428656578064,7,1,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
bytebuddy-2154,LongMethod,bytebuddy,net.bytebuddy.dynamic.AbstractDynamicTypeBuilderTest.testWriterHint,Organic,"MLOC > 30, startingLine: 336, EndingLine: 380",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7142857313156128,7,1,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bytebuddy-2246,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorNonActive,Organic,"MLOC > 30, startingLine: 57, EndingLine: 90",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
bytebuddy-2248,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorClassLoaderBoundary,Organic,"MLOC > 30, startingLine: 92, EndingLine: 125",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
bytebuddy-2250,LongMethod,bytebuddy,net.bytebuddy.dynamic.NexusTest.testNexusAccessorClassLoaderNoResource,Organic,"MLOC > 30, startingLine: 127, EndingLine: 160",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",40,1,40,0,0,0,1,1,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
bytebuddy-2331,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testGenericType,Organic,"MLOC > 30, startingLine: 144, EndingLine: 213",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.875,8,1,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-2336,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testVisibilityBridge,Organic,"MLOC > 30, startingLine: 269, EndingLine: 301",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3,1,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-2343,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.inline.AbstractDynamicTypeBuilderForInliningTest.testReaderHint,Organic,"MLOC > 30, startingLine: 370, EndingLine: 410",b89d2363a7c8bc908c45248746822a91d3d1c188,"['LongMethod', 'MessageChain']",34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.625,8,1,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bytebuddy-3202,LongMethod,bytebuddy,net.bytebuddy.implementation.MethodDelegationConstructionTest.data,Organic,"MLOC > 30, startingLine: 78, EndingLine: 92",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-3217,LongMethod,bytebuddy,net.bytebuddy.implementation.HashCodeMethodTest.data,Organic,"MLOC > 30, startingLine: 23, EndingLine: 78",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-3236,LongMethod,bytebuddy,net.bytebuddy.implementation.FieldAccessorTest.data,Organic,"MLOC > 30, startingLine: 106, EndingLine: 146",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
bytebuddy-3367,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveWideningDelegateNontrivialTest.data,Organic,"MLOC > 30, startingLine: 58, EndingLine: 77",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3391,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveWideningDelegateIllegalTest.data,Organic,"MLOC > 30, startingLine: 48, EndingLine: 88",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3393,LongMethod,bytebuddy,net.bytebuddy.implementation.bytecode.assign.primitive.PrimitiveTypeAwareAssignerPrimitiveTest.data,Organic,"MLOC > 30, startingLine: 50, EndingLine: 125",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3605,LongMethod,bytebuddy,net.bytebuddy.implementation.bind.ArgumentTypeResolverPrimitiveTest.data,Organic,"MLOC > 30, startingLine: 37, EndingLine: 69",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-3635,LongMethod,bytebuddy,net.bytebuddy.implementation.bind.annotation.AllArgumentsBinderTest.testLegalSlackBinding,Organic,"MLOC > 30, startingLine: 117, EndingLine: 149",b89d2363a7c8bc908c45248746822a91d3d1c188,['LongMethod'],33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7333333492279053,15,1,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
