smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.ExceptionalLOC,metrics.NumberOfCatchStatements,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
bytebuddy-231,LongMethod,bytebuddy,net.bytebuddy.description.annotation.AbstractAnnotationDescriptionTest.testEquals,Organic,"MLOC > 30, startingLine: 220, EndingLine: 264",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.800000011920929,5,1,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
bytebuddy-251,LongMethod,bytebuddy,net.bytebuddy.description.annotation.AnnotationDescriptionLatentTest.build([Annotation]),Organic,"MLOC > 30, startingLine: 8, EndingLine: 66",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'IntensiveCoupling']",55,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.03846153989434242,26,50,0,0,0,0,0,0,2,25,0,0,0,4,0,0,1,0,0,0,0,0,0,0
bytebuddy-331,LongMethod,bytebuddy,net.bytebuddy.description.method.AbstractMethodDescriptionTest.testIsDefault,Organic,"MLOC > 30, startingLine: 759, EndingLine: 798",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3414634168148041,41,2,0,0,0,0,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-382,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionTest.testJavaName,Organic,"MLOC > 30, startingLine: 196, EndingLine: 220",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-386,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionTest.testEquals,Organic,"MLOC > 30, startingLine: 282, EndingLine: 300",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,4,1,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-392,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionTest.testIsAssignable,Organic,"MLOC > 30, startingLine: 376, EndingLine: 416",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6666666865348816,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-410,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionTest.testBoxed,Organic,"MLOC > 30, startingLine: 613, EndingLine: 625",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-412,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionTest.testUnboxed,Organic,"MLOC > 30, startingLine: 627, EndingLine: 639",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-441,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericVisitorSubstitutorForAttachmentTest.testAttachment,Organic,"MLOC > 30, startingLine: 19, EndingLine: 46",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.30000001192092896,20,1,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bytebuddy-462,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericVariableDefiningTest.testTypeVariableU,Organic,"MLOC > 30, startingLine: 54, EndingLine: 84",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.695652186870575,23,1,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-465,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericVariableDefiningTest.testTypeVariableV,Organic,"MLOC > 30, startingLine: 86, EndingLine: 135",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40425533056259155,47,1,0,0,0,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
bytebuddy-485,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericVariableDefiningTest.testGenericInnerTypeAnnotationReceiverTypeOnMethod,Organic,"MLOC > 30, startingLine: 353, EndingLine: 387",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6399999856948853,25,1,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
bytebuddy-497,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericVisitorAssignerTest.setUp,Organic,"MLOC > 30, startingLine: 51, EndingLine: 91",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.37362638115882874,91,1,0,0,0,0,0,0,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
bytebuddy-531,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericAnnotationReaderTest.testObjectProperties,Organic,"MLOC > 30, startingLine: 82, EndingLine: 148",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4545454680919647,44,1,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-625,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testGenericArrayType,Organic,"MLOC > 30, startingLine: 521, EndingLine: 544",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4375,16,1,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bytebuddy-629,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testGenericArrayOfGenericComponentType,Organic,"MLOC > 30, startingLine: 587, EndingLine: 611",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4117647111415863,17,1,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
bytebuddy-654,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testParameterizedTypeSuperClassResolution,Organic,"MLOC > 30, startingLine: 901, EndingLine: 936",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5454545617103577,22,1,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
bytebuddy-659,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testParameterizedTypeInterfaceResolution,Organic,"MLOC > 30, startingLine: 949, EndingLine: 977",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.44999998807907104,20,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-694,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testGenericTypeInconsistency,Organic,"MLOC > 30, startingLine: 1224, EndingLine: 1268",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6000000238418579,15,1,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bytebuddy-724,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testTypeAnnotationOnNonGenericArrayType,Organic,"MLOC > 30, startingLine: 1482, EndingLine: 1515",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6818181872367859,22,1,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
bytebuddy-727,LongMethod,bytebuddy,net.bytebuddy.description.type.AbstractTypeDescriptionGenericTest.testTypeAnnotationOnNonGenericArrayTypeWithGenericSignature,Organic,"MLOC > 30, startingLine: 1517, EndingLine: 1550",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6818181872367859,22,1,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
bytebuddy-798,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericOfParameterizedTypeForReifiedTypeTest.testNonGenericIntermediateType,Organic,"MLOC > 30, startingLine: 68, EndingLine: 105",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5625,16,1,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
bytebuddy-809,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericOfNonGenericTypeForReifiedErasureTest.testGenerifiedType,Organic,"MLOC > 30, startingLine: 25, EndingLine: 74",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5625,16,1,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
bytebuddy-812,LongMethod,bytebuddy,net.bytebuddy.description.type.TypeDescriptionGenericOfNonGenericTypeForReifiedErasureTest.testNonGenericIntermediateType,Organic,"MLOC > 30, startingLine: 76, EndingLine: 112",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5625,16,1,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
bytebuddy-1196,LongMethod,bytebuddy,net.bytebuddy.asm.AdviceTest.testObjectProperties,Organic,"MLOC > 30, startingLine: 1911, EndingLine: 2073",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4609929025173187,141,1,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
bytebuddy-1356,LongMethod,bytebuddy,net.bytebuddy.pool.TypePoolDefaultLazyObjectPropertiesTest.testGenericTypeTokenObjectPropertiesTest,Organic,"MLOC > 30, startingLine: 115, EndingLine: 132",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5333333611488342,30,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bytebuddy-1485,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformation,Organic,"MLOC > 30, startingLine: 75, EndingLine: 123",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8999999761581421,10,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1488,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinition,Organic,"MLOC > 30, startingLine: 125, EndingLine: 181",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
bytebuddy-1493,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionNonModifiable,Organic,"MLOC > 30, startingLine: 226, EndingLine: 270",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1500,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionNonAlive,Organic,"MLOC > 30, startingLine: 347, EndingLine: 386",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1503,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationNonMatched,Organic,"MLOC > 30, startingLine: 388, EndingLine: 434",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8999999761581421,10,1,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1506,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionNonMatched,Organic,"MLOC > 30, startingLine: 436, EndingLine: 485",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1511,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionAlreadyLoaded,Organic,"MLOC > 30, startingLine: 528, EndingLine: 570",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1516,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionNonMatchedError,Organic,"MLOC > 30, startingLine: 614, EndingLine: 657",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1519,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRetransformationError,Organic,"MLOC > 30, startingLine: 659, EndingLine: 708",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8999999761581421,10,1,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1522,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderRedefinitionStrategyResubmissionStrategyTest.testRedefinitionError,Organic,"MLOC > 30, startingLine: 710, EndingLine: 762",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9166666865348816,12,1,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
bytebuddy-1719,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testSuccessfulWithRetransformationMatchedChunked,Organic,"MLOC > 30, startingLine: 817, EndingLine: 865",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529411792755127,17,1,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1722,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testRetransformationChunkedOneFails,Organic,"MLOC > 30, startingLine: 867, EndingLine: 919",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5555555820465088,18,1,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1725,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testRetransformationChunkedOneFailsResubmit,Organic,"MLOC > 30, startingLine: 921, EndingLine: 978",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5555555820465088,18,1,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1746,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testSkipRedefinitionWithIgnoredClassLoader,Organic,"MLOC > 30, startingLine: 1286, EndingLine: 1326",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,16,1,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
bytebuddy-1757,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testSuccessfulWithRedefinitionMatchedChunked,Organic,"MLOC > 30, startingLine: 1474, EndingLine: 1521",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529411792755127,17,1,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
bytebuddy-1760,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testRedefinitionChunkedOneFails,Organic,"MLOC > 30, startingLine: 1523, EndingLine: 1575",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5555555820465088,18,1,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1763,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testRedefinitionChunkedOneFailsResubmit,Organic,"MLOC > 30, startingLine: 1577, EndingLine: 1634",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5555555820465088,18,1,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1766,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testRedefinitionChunkedOneFailsEscalated,Organic,"MLOC > 30, startingLine: 1636, EndingLine: 1676",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,16,1,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
bytebuddy-1792,LongMethod,bytebuddy,net.bytebuddy.agent.builder.AgentBuilderDefaultTest.testObjectProperties,Organic,"MLOC > 30, startingLine: 2176, EndingLine: 2219",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4615384638309479,39,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bytebuddy-1854,LongMethod,bytebuddy,net.bytebuddy.utility.JavaConstantMethodHandleTest.testObjectProperties,Organic,"MLOC > 30, startingLine: 195, EndingLine: 225",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,14,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bytebuddy-1986,LongMethod,bytebuddy,net.bytebuddy.dynamic.ClassFileLocatorAgentBasedTest.testObjectProperties,Organic,"MLOC > 30, startingLine: 100, EndingLine: 128",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.47058823704719543,17,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
bytebuddy-2000,LongMethod,bytebuddy,net.bytebuddy.dynamic.TransformerForMethodTest.setUp,Organic,"MLOC > 30, startingLine: 69, EndingLine: 103",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3913043439388275,23,1,0,0,0,0,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
bytebuddy-2156,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.MethodRegistryDefaultTest.setUp,Organic,"MLOC > 30, startingLine: 102, EndingLine: 137",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy']",35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8095238208770752,21,1,0,0,0,0,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
bytebuddy-2172,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.MethodRegistryDefaultTest.testVisibilityBridgeIfNotMatchedAndVisible,Organic,"MLOC > 30, startingLine: 322, EndingLine: 359",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.739130437374115,23,1,0,0,0,0,0,0,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
bytebuddy-2180,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.InstrumentedTypeDefaultTest.testWithTypeVariableTransformed,Organic,"MLOC > 30, startingLine: 109, EndingLine: 135",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6153846383094788,13,1,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
bytebuddy-2186,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.InstrumentedTypeDefaultTest.testWithMethod,Organic,"MLOC > 30, startingLine: 187, EndingLine: 217",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6666666865348816,15,1,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
bytebuddy-2378,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.MethodGraphCompilerDefaultTest.testDuplicateNameGenericInterfaceImplementation,Organic,"MLOC > 30, startingLine: 842, EndingLine: 870",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5555555820465088,27,1,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
bytebuddy-2381,LongMethod,bytebuddy,net.bytebuddy.dynamic.scaffold.MethodGraphCompilerDefaultTest.testDuplicateNameGenericInterfaceExtension,Organic,"MLOC > 30, startingLine: 872, EndingLine: 900",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6000000238418579,25,1,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
bytebuddy-2566,LongMethod,bytebuddy,net.bytebuddy.dynamic.loading.PackageTypeStrategyManifestReadingTest.testManifestMainAttributesNotSealed,Organic,"MLOC > 30, startingLine: 72, EndingLine: 103",afcbf01d63a55ea421d8b5fb95c75805cc89dae1,"['LongMethod', 'FeatureEnvy', 'MessageChain']",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20000000298023224,10,1,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
