smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.NumberOfCatchStatements,metrics.ExceptionalLOC,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfTryStatements,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
activiti-2663,LongMethod,activiti,org.activiti.engine.test.api.runtime.ProcessInstanceQueryTest.testQueryNullVariable,Organic,"MLOC > 30, startingLine: 1401, EndingLine: 1490",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",61,0,5,305,0,5,0,0,1,0,0,0,0,0,0,0,0.4000000059604645,20,7,0,0,0,0,0,0,4,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0
activiti-2666,LongMethod,activiti,org.activiti.engine.test.api.runtime.ProcessInstanceQueryTest.testQueryEqualsIgnoreCase,Organic,"MLOC > 30, startingLine: 1492, EndingLine: 1559",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",45,0,4,180,0,4,0,0,0,0,0,0,0,0,0,0,0.5714285969734192,7,5,0,0,0,0,0,0,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
activiti-2669,LongMethod,activiti,org.activiti.engine.test.api.runtime.ProcessInstanceQueryTest.testQueryVariablesNullNameArgument,Organic,"MLOC > 30, startingLine: 1586, EndingLine: 1629",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",36,0,7,252,0,7,0,0,0,0,0,0,0,0,0,0,0.3333333432674408,9,8,0,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
activiti-2690,LongMethod,activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest.testProcessInstanceOperationsFailAfterSuspend,Organic,"MLOC > 30, startingLine: 216, EndingLine: 335",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",75,0,14,1050,0,14,0,0,0,0,0,0,0,0,0,0,0.25,20,15,0,0,0,0,0,0,2,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0
activiti-2694,LongMethod,activiti,org.activiti.engine.test.api.runtime.ProcessInstanceSuspensionTest.testTaskOperationsFailAfterProcessInstanceSuspend,Organic,"MLOC > 30, startingLine: 392, EndingLine: 565",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",89,0,19,1691,19,19,0,0,0,0,0,0,0,0,0,0,0.3103448152542114,29,20,0,0,0,0,0,0,3,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0
activiti-2704,LongMethod,activiti,org.activiti.engine.test.api.runtime.RuntimeServiceTest.testStartProcessInstanceByProcessInstanceBuilder,Organic,"MLOC > 30, startingLine: 143, EndingLine: 188",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411792755127,17,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-2713,LongMethod,activiti,org.activiti.engine.test.api.runtime.RuntimeServiceTest.testFindActiveActivityIdProcessWithErrorEventAndSubProcess,Organic,"MLOC > 30, startingLine: 303, EndingLine: 380",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000238418579,15,10,0,0,0,0,0,0,4,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0
activiti-2725,LongMethod,activiti,org.activiti.engine.test.api.runtime.RuntimeServiceTest.testRemoveVariablesLocalWithParentScope,Organic,"MLOC > 30, startingLine: 708, EndingLine: 751",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545617103577,11,1,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
activiti-2731,LongMethod,activiti,org.activiti.engine.test.api.runtime.RuntimeServiceTest.testSetProcessInstanceName,Organic,"MLOC > 30, startingLine: 851, EndingLine: 893",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",31,0,2,62,0,2,0,0,0,0,0,0,0,0,0,0,0.6666666865348816,9,3,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
activiti-2751,LongMethod,activiti,org.activiti.engine.test.api.task.SubTaskQueryTest.generateTestSubTasks,Organic,"MLOC > 30, startingLine: 223, EndingLine: 292",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",52,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.5,10,4,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0
activiti-2753,LongMethod,activiti,org.activiti.engine.test.api.task.SubTaskTest.testSubTask,Organic,"MLOC > 30, startingLine: 30, EndingLine: 74",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846383094788,13,4,0,0,0,0,0,0,5,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0
activiti-2759,LongMethod,activiti,org.activiti.engine.test.api.task.TaskAndVariablesQueryTest.testQuery,Organic,"MLOC > 30, startingLine: 57, EndingLine: 132",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428656578064,14,1,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
activiti-2768,LongMethod,activiti,org.activiti.engine.test.api.task.TaskDueDateTest.testDueDateSortingWithNulls,Organic,"MLOC > 30, startingLine: 38, EndingLine: 165",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550000011920929,20,6,0,0,0,0,0,0,4,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0
activiti-2773,LongMethod,activiti,org.activiti.engine.test.api.task.TaskIdentityLinksTest.testCandidateGroupLink,Organic,"MLOC > 30, startingLine: 57, EndingLine: 100",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411792755127,17,3,0,0,0,0,0,0,3,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0
activiti-2852,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testQueryByDelegationState,Organic,"MLOC > 30, startingLine: 929, EndingLine: 964",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555820465088,9,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-2855,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testQueryByDelegationStateOr,Organic,"MLOC > 30, startingLine: 966, EndingLine: 1001",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545454680919647,11,1,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-2871,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testTaskVariableValueEquals,Organic,"MLOC > 30, startingLine: 1191, EndingLine: 1274",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.375,16,1,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-2874,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testTaskVariableValueEqualsOr,Organic,"MLOC > 30, startingLine: 1276, EndingLine: 1359",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333333432674408,18,1,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-2877,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testProcessVariableValueEquals,Organic,"MLOC > 30, startingLine: 1361, EndingLine: 1444",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4615384638309479,13,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-2880,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.testProcessVariableValueEqualsOn,Organic,"MLOC > 30, startingLine: 1446, EndingLine: 1516",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4444444477558136,9,1,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-2974,LongMethod,activiti,org.activiti.engine.test.api.task.TaskQueryTest.generateTestTasks,Organic,"MLOC > 30, startingLine: 2508, EndingLine: 2572",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",46,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.38461539149284363,13,4,0,0,0,0,0,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
activiti-2977,LongMethod,activiti,org.activiti.engine.test.api.task.TaskServiceTest.testSaveTaskUpdate,Organic,"MLOC > 30, startingLine: 59, EndingLine: 110",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4166666567325592,24,2,0,0,0,0,0,0,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
activiti-2987,LongMethod,activiti,org.activiti.engine.test.api.task.TaskServiceTest.testTaskDelegation,Organic,"MLOC > 30, startingLine: 297, EndingLine: 340",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",34,0,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0.3125,16,2,0,0,0,0,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
activiti-3024,LongMethod,activiti,org.activiti.engine.test.api.task.TaskVariablesTest.testTaskExecutionVariables,Organic,"MLOC > 30, startingLine: 41, EndingLine: 89",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428656578064,14,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-3044,LongMethod,activiti,org.activiti.engine.test.api.tenant.TenancyTest.testChangeDeploymentTenantId,Organic,"MLOC > 30, startingLine: 290, EndingLine: 355",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",39,0,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0.5666666626930237,30,4,0,0,0,0,0,0,5,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0
activiti-3050,LongMethod,activiti,org.activiti.engine.test.api.tenant.TenancyTest.testHistoryTenancy,Organic,"MLOC > 30, startingLine: 405, EndingLine: 457",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5666666626930237,30,6,0,0,0,0,0,0,6,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0
activiti-3054,LongMethod,activiti,org.activiti.engine.test.api.tenant.TenancyTest.testProcessDefinitionKeyClashBetweenTenants,Organic,"MLOC > 30, startingLine: 459, EndingLine: 507",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,1,32,1,1,0,0,0,0,0,0,0,0,0,0,0.5,14,2,0,0,0,0,0,0,7,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
activiti-3080,LongMethod,activiti,org.activiti.engine.test.api.variables.VariablesTest.testGetVariablesLocal2,Organic,"MLOC > 30, startingLine: 190, EndingLine: 270",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'BrainMethod']",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,8,21,0,0,0,0,0,0,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0
activiti-3094,LongMethod,activiti,org.activiti.engine.test.api.variables.VariablesTest.testTaskGetVariables,Organic,"MLOC > 30, startingLine: 377, EndingLine: 424",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'IntensiveCoupling']",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636363744735718,11,11,0,0,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0
activiti-3137,LongMethod,activiti,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testSubProcessWithDataInputOutput,Organic,"MLOC > 30, startingLine: 254, EndingLine: 319",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46666666865348816,15,1,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
activiti-3204,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageBoundaryEventTest.testDoubleBoundaryMessageEvent,Organic,"MLOC > 30, startingLine: 84, EndingLine: 139",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",34,0,1,34,1,1,0,0,0,0,0,0,0,0,0,0,0.5714285969734192,14,2,0,0,0,0,0,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
activiti-3206,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageBoundaryEventTest.testDoubleBoundaryMessageEventMultiInstance,Organic,"MLOC > 30, startingLine: 141, EndingLine: 227",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",47,0,1,47,1,1,0,0,0,0,0,0,0,0,0,0,0.5333333611488342,15,3,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
activiti-3209,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageBoundaryEventTest.testBoundaryMessageEventOnSubprocessAndInsideSubprocess,Organic,"MLOC > 30, startingLine: 275, EndingLine: 387",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333134651184,12,1,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
activiti-3211,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageBoundaryEventTest.testBoundaryMessageEventOnSubprocess,Organic,"MLOC > 30, startingLine: 389, EndingLine: 446",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285969734192,14,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
activiti-3214,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageBoundaryEventTest.testSingleBoundaryMessageEventWithBoundaryTimerEvent,Organic,"MLOC > 30, startingLine: 492, EndingLine: 624",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,24,1,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
activiti-3223,LongMethod,activiti,org.activiti.engine.test.bpmn.event.message.MessageNonInterruptingBoundaryEventTest.testSingleNonInterruptingBoundaryMessageEvent,Organic,"MLOC > 30, startingLine: 27, EndingLine: 101",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,16,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
activiti-3265,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventRepeatWithEnd.testRepeatWithEnd,Organic,"MLOC > 30, startingLine: 34, EndingLine: 112",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",46,0,4,184,2,4,0,0,1,0,0,0,0,0,0,0,0.7692307829856873,13,5,0,0,0,0,0,0,2,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0
activiti-3271,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest.testMultipleTimersOnUserTask,Organic,"MLOC > 30, startingLine: 35, EndingLine: 99",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5652173757553101,23,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
activiti-3281,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.BoundaryTimerEventRepeatCompatibilityTest.testRepeatWithoutEnd,Organic,"MLOC > 30, startingLine: 31, EndingLine: 122",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'DispersedCoupling']",54,0,4,216,2,4,0,0,1,0,0,0,0,0,0,0,0.75,16,6,0,0,0,0,0,0,2,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0
activiti-3284,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.IntermediateTimerEventRepeatCompatibilityTest.testRepeatWithEnd,Organic,"MLOC > 30, startingLine: 32, EndingLine: 129",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",53,0,1,53,1,1,0,0,1,0,0,0,0,0,0,0,0.761904776096344,21,3,0,0,0,0,0,0,3,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0
activiti-3286,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.StartTimerEventRepeatCompatibilityTest.testCycleDateStartTimerEvent,Organic,"MLOC > 30, startingLine: 48, EndingLine: 199",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",74,0,2,148,1,2,0,0,1,0,0,0,0,0,0,0,0.7241379022598267,29,10,0,0,0,0,0,0,4,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0
activiti-3291,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventRepeatWithEndTest.testRepeatWithEnd,Organic,"MLOC > 30, startingLine: 36, EndingLine: 130",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",53,0,1,53,1,1,0,0,1,0,0,0,0,0,0,0,0.761904776096344,21,3,0,0,0,0,0,0,3,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0
activiti-3293,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventTest.testTimerEventWithStartAndDuration,Organic,"MLOC > 30, startingLine: 50, EndingLine: 92",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6470588445663452,17,1,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
activiti-3297,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndExpressionTest.testCycleDateStartTimerEvent,Organic,"MLOC > 30, startingLine: 53, EndingLine: 203",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",74,0,2,148,1,2,0,0,1,0,0,0,0,0,0,0,0.7241379022598267,29,10,0,0,0,0,0,0,4,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0
activiti-3301,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndTest.testCycleDateStartTimerEvent,Organic,"MLOC > 30, startingLine: 53, EndingLine: 205",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",76,0,2,152,1,2,0,0,1,0,0,0,0,0,0,0,0.7241379022598267,29,10,0,0,0,0,0,0,4,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0
activiti-3305,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithoutEndDateTest.testCycleDateStartTimerEvent,Organic,"MLOC > 30, startingLine: 53, EndingLine: 204",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",74,0,2,148,1,2,0,0,1,0,0,0,0,0,0,0,0.7241379022598267,29,10,0,0,0,0,0,0,4,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0
activiti-3318,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventTest.testTimersRecreatedOnDeploymentDelete,Organic,"MLOC > 30, startingLine: 263, EndingLine: 331",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,16,2,0,0,0,0,0,0,5,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-3321,LongMethod,activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventTest.testTimersRecreatedOnDeploymentDeleteWithTenantId,Organic,"MLOC > 30, startingLine: 334, EndingLine: 410",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550000011920929,20,3,0,0,0,0,0,0,5,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
activiti-3337,LongMethod,activiti,org.activiti.engine.test.bpmn.gateway.InclusiveGatewayTest.testDecideBasedOnListOrArrayOfBeans,Organic,"MLOC > 30, startingLine: 183, EndingLine: 231",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",39,0,1,39,1,1,0,0,0,0,0,0,0,0,0,0,0.8888888955116272,9,4,0,0,0,0,0,0,3,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0
activiti-3341,LongMethod,activiti,org.activiti.engine.test.bpmn.gateway.InclusiveGatewayTest.testJoinAfterSubprocesses,Organic,"MLOC > 30, startingLine: 338, EndingLine: 391",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",40,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0.5714285969734192,14,2,0,0,0,0,0,0,3,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-3353,LongMethod,activiti,org.activiti.engine.test.bpmn.java.EventJavaTest.testStartEventWithExecutionListener,Organic,"MLOC > 30, startingLine: 37, EndingLine: 73",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain']",33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6190476417541504,21,1,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
activiti-3489,LongMethod,activiti,org.activiti.engine.test.bpmn.subprocess.SubProcessTest.testDataObjectScope,Organic,"MLOC > 30, startingLine: 349, EndingLine: 439",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'DispersedCoupling']",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285969734192,14,18,0,0,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
activiti-3548,LongMethod,activiti,org.activiti.engine.test.db.DuplicateVariableInsertTest.testDuplicateVariableInsertOnExecution,Organic,"MLOC > 30, startingLine: 33, EndingLine: 83",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",31,0,2,62,0,2,0,0,1,0,0,0,0,0,0,0,0.6666666865348816,6,3,0,0,0,0,0,0,2,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
activiti-3575,LongMethod,activiti,org.activiti.engine.test.db.VariableScopeTest.testVariableNamesScope,Organic,"MLOC > 30, startingLine: 87, EndingLine: 152",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy']",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846383094788,13,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
activiti-3577,LongMethod,activiti,org.activiti.engine.test.db.VariableScopeTest.testModeledVariableScope,Organic,"MLOC > 30, startingLine: 154, EndingLine: 243",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'FeatureEnvy', 'MessageChain', 'IntensiveCoupling']",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714328289032,14,7,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
