smellId,name,projectName,codeElement,detectorName,details,commit,agglomeratedSmells,metrics.MethodEffectiveLinesOfCode,metrics.NumberOfFinallyStatements,metrics.NumberOfCatchStatements,metrics.ExceptionalLOC,metrics.NumberOfDummyExceptionHandlers,metrics.NumberOfTryStatements,metrics.NumberOfThrowStatements,metrics.NumberOfTryStatementsWithNoCatchAndFinally,metrics.ThrownExceptionTypesCount,metrics.cC,metrics.cDISP,metrics.cINT,metrics.cLOC,metrics.changingClasses,metrics.changingMethods,metrics.classLinesOfCode,metrics.couplingDispersion,metrics.couplingIntensity,metrics.cyclomaticComplexity,metrics.isAbstract,metrics.lCOM,metrics.lCOM2,metrics.lCOM3,metrics.lackOfCohesionOfMethods,metrics.mLOC,metrics.maxCallChain,metrics.maxNesting,metrics.methodLinesOfCode,metrics.nOAM,metrics.nOAV,metrics.numberOfAccessedVariables,metrics.numberOfAccessorMethods,metrics.overrideRatio,metrics.parameterCount,metrics.publicFieldCount,metrics.tCC,metrics.tightClassCohesion,metrics.wMC,metrics.wOC,metrics.weighOfClass,metrics.weightedMethodCount
activiti-5847,LongMethod,activiti,"org.activiti5.engine.impl.db.DbSqlSession.executeSchemaResource([String, String, String, InputStream])",Organic,"MLOC > 30, startingLine: 1290, EndingLine: 1390",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'LongParameterList', 'BrainMethod']",66,1,5,66,0,5,4,0,0,0,0,0,0,1,1,0,0.7142857313156128,7,24,0,0,0,0,0,0,2,9,0,0,0,28,0,0,4,0,0,0,0,0,0,0
activiti-6022,LongMethod,activiti,org.activiti5.engine.impl.interceptor.CommandContext.close,Organic,"MLOC > 30, startingLine: 117, EndingLine: 196",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],43,2,6,43,0,6,3,0,0,0,0,0,0,1,1,0,0.4285714328289032,7,23,0,0,0,0,0,0,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
activiti-6042,LongMethod,activiti,"org.activiti5.engine.impl.javax.el.BeanELResolver.coerceParams([ExpressionFactory, Method, Object[]])",Organic,"MLOC > 30, startingLine: 538, EndingLine: 584",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],32,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1.0,1,15,0,0,0,0,0,0,2,5,0,0,0,15,0,0,3,0,0,0,0,0,0,0
activiti-6061,LongMethod,activiti,org.activiti5.engine.impl.javax.el.ExpressionFactory.newInstance([Properties]),Organic,"MLOC > 30, startingLine: 95, EndingLine: 187",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],49,4,7,196,6,6,0,0,0,0,0,0,0,1,1,0,1.0,2,16,0,0,0,0,0,0,2,3,0,0,0,17,0,0,1,0,0,0,0,0,0,0
activiti-6137,LongMethod,activiti,"org.activiti5.engine.impl.juel.AstFunction.invoke([Bindings, ELContext, Object, Method])",Organic,"MLOC > 30, startingLine: 43, EndingLine: 111",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'LongParameterList']",39,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0.375,8,19,0,0,0,0,0,0,2,7,0,0,0,21,0,0,4,0,0,0,0,0,0,0
activiti-6196,LongMethod,activiti,org.activiti5.engine.impl.juel.Parser.literal,Organic,"MLOC > 30, startingLine: 675, EndingLine: 712",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],32,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0.375,8,9,0,0,0,0,0,0,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
activiti-6206,LongMethod,activiti,org.activiti5.engine.impl.juel.Scanner.nextText,Organic,"MLOC > 30, startingLine: 230, EndingLine: 277",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],33,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.0,1,15,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0
activiti-6207,LongMethod,activiti,org.activiti5.engine.impl.juel.Scanner.nextEval,Organic,"MLOC > 30, startingLine: 345, EndingLine: 420",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'IntensiveCoupling']",70,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.1666666716337204,6,32,0,0,0,0,0,0,2,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0
activiti-6234,LongMethod,activiti,"org.activiti5.engine.impl.juel.TypeConverterImpl.coerceToType([Object, Class<?>])",Organic,"MLOC > 30, startingLine: 315, EndingLine: 360",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],51,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.1428571492433548,14,15,0,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0
activiti-6291,LongMethod,activiti,"org.activiti5.engine.impl.persistence.entity.ExecutionEntity.takeAll([List<PvmTransition>, List<ActivityExecution>])",Organic,"MLOC > 30, startingLine: 497, EndingLine: 591",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'IntensiveCoupling']",51,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0.1875,16,16,0,0,0,0,0,0,2,3,0,0,0,18,0,0,2,0,0,0,0,0,0,0
activiti-6297,LongMethod,activiti,org.activiti5.engine.impl.persistence.entity.ExecutionEntity.setReplacedBy([InterpretableExecution]),Organic,"MLOC > 30, startingLine: 1063, EndingLine: 1137",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'DispersedCoupling']",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,24,12,0,0,0,0,0,0,2,2,0,0,0,20,0,0,1,0,0,0,0,0,0,0
activiti-6528,LongMethod,activiti,"org.activiti5.engine.impl.pvm.runtime.ExecutionImpl.takeAll([List<PvmTransition>, List<ActivityExecution>])",Organic,"MLOC > 30, startingLine: 503, EndingLine: 589",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'IntensiveCoupling']",48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2142857164144516,14,16,0,0,0,0,0,0,2,3,0,0,0,17,0,0,2,0,0,0,0,0,0,0
activiti-6628,LongMethod,activiti,org.activiti5.engine.impl.util.json.JSONObject.quote([String]),Organic,"MLOC > 30, startingLine: 1096, EndingLine: 1159",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'ShotgunSurgery']",46,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0.0,0,15,0,0,0,0,0,0,1,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0
activiti-6637,LongMethod,activiti,org.activiti5.engine.impl.util.json.JSONTokener.nextString([char]),Organic,"MLOC > 30, startingLine: 229, EndingLine: 288",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],44,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0.3333333432674408,3,19,0,0,0,0,0,0,2,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0
activiti-6645,LongMethod,activiti,"org.activiti5.engine.impl.util.json.XML.toString([Object, String])",Organic,"MLOC > 30, startingLine: 319, EndingLine: 436",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,"['LongMethod', 'MessageChain', 'BrainMethod']",67,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.375,8,25,0,0,0,0,0,0,4,6,0,0,0,11,0,0,2,0,0,0,0,0,0,0
activiti-6655,LongMethod,activiti,org.activiti5.engine.impl.util.json.XMLTokener.skipPast([String]),Organic,"MLOC > 30, startingLine: 295, EndingLine: 364",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],32,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1.0,1,10,0,0,0,0,0,0,1,3,0,0,0,8,0,0,1,0,0,0,0,0,0,0
activiti-6674,LongMethod,activiti,"org.activiti5.engine.impl.variable.JPAEntityMappings.createId([EntityMetaData, String])",Organic,"MLOC > 30, startingLine: 137, EndingLine: 170",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],49,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.0,1,27,0,0,0,0,0,0,1,13,0,0,0,3,0,0,2,0,0,0,0,0,0,0
activiti-6750,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 129, EndingLine: 194",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6752,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 82, EndingLine: 216",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6753,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 218, EndingLine: 262",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6755,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 37, EndingLine: 114",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6756,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 116, EndingLine: 190",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],56,1,0,56,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6757,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 73, EndingLine: 114",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],31,1,0,31,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6758,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 52, EndingLine: 414",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6760,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 416, EndingLine: 509",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,13,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6765,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 30, EndingLine: 83",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],33,1,0,33,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6770,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 32, EndingLine: 94",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6771,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 32, EndingLine: 91",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],45,1,0,45,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6772,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 93, EndingLine: 160",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],51,1,0,51,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6773,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 34, EndingLine: 86",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6774,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 126, EndingLine: 187",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6775,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 39, EndingLine: 94",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6776,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 96, EndingLine: 165",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],45,0,4,180,2,4,0,0,1,0,0,0,0,0,0,0,0.0,0,7,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6779,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 265, EndingLine: 317",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],31,0,1,31,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6784,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 30, EndingLine: 80",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],33,1,0,33,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6786,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 34, EndingLine: 93",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6788,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 48, EndingLine: 144",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6789,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 146, EndingLine: 205",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6800,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 35, EndingLine: 115",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6801,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 117, EndingLine: 181",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6802,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 183, EndingLine: 239",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],37,1,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6803,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 242, EndingLine: 340",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],77,1,0,77,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6804,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 30, EndingLine: 89",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],45,1,0,45,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6807,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 37, EndingLine: 107",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6810,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 213, EndingLine: 259",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6811,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 261, EndingLine: 306",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6812,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 308, EndingLine: 359",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],36,1,0,36,0,1,0,1,1,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6816,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 115, EndingLine: 162",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6817,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 164, EndingLine: 253",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],67,0,2,134,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6819,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 283, EndingLine: 328",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6825,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 69, EndingLine: 163",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6827,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 165, EndingLine: 301",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6829,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 61, EndingLine: 143",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6831,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 145, EndingLine: 309",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6833,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 311, EndingLine: 367",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6838,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 205, EndingLine: 246",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6842,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 483, EndingLine: 589",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6844,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 634, EndingLine: 748",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6876,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 30, EndingLine: 112",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],36,1,0,36,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6903,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 318, EndingLine: 377",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],43,0,1,43,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6907,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 457, EndingLine: 516",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6912,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 328, EndingLine: 371",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6924,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 239, EndingLine: 340",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6926,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 342, EndingLine: 409",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],45,0,4,180,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6927,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 412, EndingLine: 505",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6929,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 507, EndingLine: 599",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6931,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 601, EndingLine: 693",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6933,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 695, EndingLine: 790",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6935,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 792, EndingLine: 902",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6937,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 904, EndingLine: 978",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],49,0,4,196,0,4,0,0,1,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activiti-6939,LongMethod,activiti,,Organic,"MLOC > 30, startingLine: 1028, EndingLine: 1117",/home/opus/output-activiti/0175b4c9baee4015e2e083952a0686437bafea49,['LongMethod'],61,0,5,305,0,5,0,0,1,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
